1310.3,0.0,20.0,0.0,67.1,0.0,8.5,0.1,197.6,0.0,26.3,0.0,1.3,0.0,3.8,0.0
0.0,775.6,0.0,52.1,0.0,0.0,0.0,0.0,0.0,30.0,0.0,7.3,0.0,0.0,0.0,0.0
52.0,0.0,1059.7,0.0,3.8,0.0,7.4,0.0,16.8,0.0,24.2,0.0,2.0,0.2,6.9,0.0
0.0,21.5,0.0,1305.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
107.0,0.0,7.5,0.0,769.4,0.0,4.8,0.0,126.6,0.0,111.0,0.0,0.6,0.0,2.1,0.0
0.0,0.0,0.0,0.0,0.0,1370.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,1.4,0.0,11.5,0.0,711.6,0.0,23.6,0.0,20.7,0.0,1.9,0.0,0.3,0.0
0.0,0.0,0.0,0.2,0.0,0.2,0.0,1707.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245.8,0.0,22.5,0.5,180.9,0.0,23.8,0.1,899.2,0.0,154.4,0.0,2.8,0.0,29.0,0.0
0.0,110.8,0.0,0.0,0.0,0.3,0.0,0.1,0.0,756.0,0.0,72.6,0.0,1.2,0.0,0.0
33.6,0.0,40.5,0.0,91.4,0.0,15.0,0.0,146.2,0.0,889.1,0.0,1.7,0.0,55.5,0.0
0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1171.4,0.0,0.5,0.0,54.8
1.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.5,0.0,1007.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,1485.7,0.0,0.0
1.2,0.0,19.5,0.0,0.0,0.0,1.2,0.0,4.4,0.0,23.0,0.0,22.0,0.0,876.7,0.0
0.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,0.0,1514.1
