1.0,0.0,0.0,0.0,274.6,0.0,0.0,0.0,1.9,0.0,3.5,0.0,41.2,0.0,1.8,0.0
0.0,0.0,0.0,102.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,73.0,0.0,0.0
0.0,0.0,0.0,0.0,200.9,0.0,0.0,0.0,1.7,0.0,2.1,0.0,20.2,0.0,14.1,0.0
0.0,0.0,0.0,171.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.1,0.0,0.0
0.0,0.0,0.0,0.0,198.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,14.9,0.0,6.3,0.0
0.0,0.0,0.0,0.0,0.0,183.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.4
0.0,0.0,0.0,0.0,108.4,0.0,0.0,0.0,0.0,0.0,0.8,0.0,23.1,0.0,26.7,0.0
0.0,0.0,0.0,0.0,0.0,178.0,0.0,11.3,0.0,0.0,0.0,0.1,0.0,48.3,0.0,103.3
0.0,0.0,0.0,0.0,240.4,0.0,0.0,0.0,25.2,0.0,0.6,0.0,32.2,0.0,12.6,0.0
0.0,0.0,0.0,63.4,0.0,21.6,0.0,1.6,0.0,0.0,0.0,0.2,0.0,102.1,0.0,0.1
0.0,0.0,0.1,0.0,161.4,0.0,0.0,0.0,3.2,0.0,6.0,0.0,49.0,0.0,31.3,0.0
0.0,0.0,0.0,0.0,0.0,53.4,0.0,0.0,0.0,0.0,0.0,2.5,0.0,137.1,0.0,56.0
0.0,0.0,0.0,0.0,21.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,180.5,0.0,0.1,0.0
0.0,0.0,0.0,0.0,0.0,116.2,0.0,0.9,0.0,0.0,0.0,0.0,0.0,126.8,0.0,53.7
0.0,0.0,0.0,0.0,33.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.7,0.0,149.3,0.0
0.0,0.0,0.0,0.0,0.0,129.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,175.6
